,grade,optimal cost,optimal time,repair align cost,repair align time
55,1.0,8360,2.005834579467773,8360,2.205791473388672
56,1.0,8360,1.987037658691406,8360,2.198867797851562
57,0.9825242718446602,3000,2.230243682861328,3720,0.6781101226806641
58,1.0,6600,2.891950607299805,6600,3.94139289855957
59,1.0,7160,2.116565704345703,7160,1.518964767456055
60,1.0,10120,1.68492317199707,10120,2.02336311340332
61,0.9913669064748202,7000,1.902990341186523,7240,0.58441162109375
62,0.9928443649373881,8440,1.481924057006836,8600,0.6002140045166016
63,0.9844357976653697,3960,1.893882751464844,4440,0.6531620025634766
64,1.0,7800,2.092313766479492,7800,0.7524013519287109
65,0.996316758747698,9080,1.449403762817383,9160,1.295633316040039
66,1.0,6000,1.71992301940918,6000,1.587638854980469
67,0.9985915492957746,6400,2.719755172729492,6440,0.8054828643798828
68,0.9844357976653697,3960,1.902437210083008,4440,0.5951118469238281
69,1.0,8560,1.954689025878906,8560,3.736238479614258
70,0.9985915492957746,6400,2.070035934448242,6440,0.6024360656738281
71,1.0,4440,2.695760726928711,4440,0.9747982025146484
72,0.996316758747698,9080,1.463518142700195,9160,1.321325302124023
73,1.0,6000,1.712121963500977,6000,1.575841903686523
74,0.9844357976653697,3960,1.944561004638672,4440,0.6867599487304688
75,1.0,8880,3.38404655456543,8880,0.8224391937255859
76,0.9945280437756499,6760,3.523674011230469,6920,0.8633995056152344
77,1.0,12920,2.557754516601562,12920,1.655473709106445
78,1.0,3240,3.399724960327148,3240,4.290647506713867
79,1.0,3240,3.456525802612305,3240,2.765789031982422
80,1.0,20720,1.409759521484375,20720,2.730445861816406
81,1.0,7840,4.280757904052734,7840,5.403270721435547
82,0.9820627802690582,9240,3.177690505981445,9720,0.9539508819580078
83,0.9820627802690582,9240,3.217077255249023,9720,0.8604717254638672
84,1.0,12960,2.820606231689453,12960,1.861038208007812
85,1.0,7840,7.446203231811523,7840,8.882198333740234
86,0.9915966386554622,12960,3.396520614624023,13120,1.852912902832031
87,0.9816849816849816,3240,3.476438522338867,3840,1.232395172119141
88,0.9945280437756499,6760,4.766244888305664,6920,0.8131694793701172
89,1.0,3480,3.234481811523438,3480,1.927042007446289
90,0.9916765755053508,5360,5.871315002441406,5640,3.161592483520508
91,1.0,8920,9.187326431274414,8920,3.178157806396484
92,0.9974747474747475,7320,4.151077270507812,7400,1.602754592895508
93,0.9921363040629095,8480,3.730802536010742,8720,1.537322998046875
94,1.0,5640,5.053472518920898,5640,1.314363479614258
95,1.0,8720,3.434476852416992,8720,2.516756057739258
96,1.0,8920,3.625755310058594,8920,1.639204025268555
97,0.9953488372093023,13200,5.165243148803711,13320,1.846437454223633
98,1.0,11800,2.944393157958984,11800,4.937324523925781
99,1.0,5640,3.702888488769531,5640,0.9095668792724609
100,0.9974747474747475,7320,4.911842346191406,7400,1.270036697387695
101,1.0,13520,2.999601364135742,13520,2.684602737426758
102,1.0,6840,4.406633377075195,6840,6.461877822875977
103,0.9947089947089947,8760,3.897409439086914,8920,1.353321075439453
104,0.9928057553956835,20080,8.163566589355469,20360,7.83839225769043
105,0.9760479041916168,12720,43.38560104370117,13680,4.462203979492188
106,1.0,15000,21.48739814758301,15000,21.31063461303711
107,0.9385775862068966,11680,40.91811180114746,13960,1.184406280517578
108,1.0,11160,41.09103202819824,11160,1.925230026245117
109,0.9276018099547512,26280,51.92307472229004,28200,6.496000289916992
110,0.9879518072289156,9640,78.30016136169434,10160,4.219274520874023
111,0.9760479041916168,12720,43.77739906311035,13680,4.170284271240234
112,0.9756367663344407,12680,35.09919166564941,13560,1.636161804199219
113,0.9276018099547512,26280,48.99127006530762,28200,6.023435592651367
114,0.9912434325744308,7120,52.18692779541016,7520,4.469671249389648
115,0.9758793969849247,13000,48.38030815124512,13960,4.632396697998047
116,1.0,15000,18.33671569824219,15000,19.77108955383301
117,1.0,31320,10.96536636352539,31320,12.46824264526367
118,0.7796610169491526,35760,214.0504741668701,43040,13.1708812713623
119,1.0,29640,25.69875717163086,29640,27.82168388366699
120,0.9970602645761881,24520,469.4083595275879,25000,6.854000091552734
121,0.870872641509434,48120,370.932035446167,65640,62.04730987548828
122,0.9582528957528957,22040,562.9127597808838,28960,7.265434265136719
123,0.9833494208494209,22040,464.9637222290039,24800,10.07863998413086
124,0.8897528464315468,47760,426.5894794464111,63640,81.93012237548828
125,0.7989161437535653,51560,753.5515975952148,79760,11.97092056274414
126,1.0,164320,18.17187309265137,164320,19.5490837097168
127,0.9582528957528957,22040,512.8420734405518,28960,7.199850082397461
128,0.9833494208494209,22040,467.7762794494629,24800,12.15388298034668
129,0.9876701772412022,32080,560.1934814453125,34000,2.657966613769531
130,0.9876701772412022,32080,555.752477645874,34000,2.519559860229492
131,0.9970602645761881,24520,475.5481147766113,25000,6.358165740966797
132,0.9587355212355212,22040,525.7706356048584,28880,2.28419303894043
133,0.985381861575179,53720,248.8304424285889,55680,5.534114837646484
134,0.985381861575179,53720,264.9614429473877,55680,5.610437393188477
135,0.9898580121703854,43360,290.4328441619873,44760,29.42755699157715
136,0.9978858350951374,44960,175.0553226470947,45240,3.812437057495117
137,0.9012115563839702,110480,26.39060020446777,114720,11.49823188781738
138,0.9992406985573272,64040,79.65611457824707,64120,14.8370361328125
139,0.9898580121703854,43360,274.6550846099854,44760,29.28972244262695
140,0.9918429003021147,41000,187.2322368621826,42080,4.944601058959961
141,1.0,52720,129.6438503265381,52720,21.29584312438965
142,1.0,37120,215.1234436035156,37120,221.6039276123047
143,1.0,37120,220.9153079986572,37120,235.4432392120361
144,0.9861386138613861,40000,313.7138748168945,41960,7.041969299316406
145,0.9898580121703854,43360,280.5694007873535,44760,29.1047191619873
146,1.0,50760,109.8250675201416,50760,16.89180374145508
147,1.0,37120,223.3509540557861,37120,219.4116401672363
148,1.0,37120,218.2752513885498,37120,227.184591293335
149,1.0,37120,213.5639572143555,37120,227.8944873809814
150,1.0,13400,7.840843200683594,13400,1.421642303466797
151,1.0,13400,7.732601165771484,13400,1.363086700439453
152,0.9961028838659393,11680,9.866409301757812,11880,1.568641662597656
153,1.0,14200,5.061931610107422,14200,3.91448974609375
154,0.9430091185410334,10360,6.868114471435547,13360,1.184358596801758
155,1.0,19840,4.346723556518555,19840,3.353090286254883
156,0.9969418960244648,10680,9.142837524414062,10840,1.864871978759766
157,1.0,23680,7.328567504882812,23680,5.094881057739258
158,1.0,14640,7.097358703613281,14640,8.462238311767578
159,1.0,19840,4.380836486816406,19840,3.294563293457031
160,1.0,17200,7.339305877685547,17200,10.76084136962891
161,1.0,23320,5.650167465209961,23320,4.411277770996094
162,1.0,9280,13.09429168701172,9280,15.1650333404541
163,1.0,18440,6.9146728515625,18440,8.103599548339844
164,1.0,9400,7.678794860839844,9400,1.314964294433594
165,0.9897483690587139,5280,5.950803756713867,5720,1.286840438842773
166,0.9934354485776805,11640,7.072839736938477,11880,1.611957550048828
167,1.0,10880,5.75383186340332,10880,3.935308456420898
168,0.9216634429400387,6840,6.834754943847656,10080,1.608085632324219
169,1.0,16160,7.146511077880859,16160,4.468603134155273
170,0.9849137931034483,11080,11.22292518615723,11640,2.48204231262207
171,0.9939698492462311,8400,7.404890060424805,8640,2.054243087768555
172,0.9897483690587139,5280,5.765151977539062,5720,1.807317733764648
173,0.9956284153005465,11600,5.530672073364258,11760,1.405000686645508
174,0.9897483690587139,5280,5.860605239868164,5720,1.806440353393555
175,1.0,16400,6.638479232788086,16400,8.150196075439453
176,1.0,10880,5.689754486083984,10880,3.903007507324219
177,0.9939698492462311,8400,7.304353713989258,8640,2.097711563110352
178,0.9897483690587139,5280,6.040554046630859,5720,1.934795379638672
179,0.9897483690587139,5280,5.93052864074707,5720,1.792488098144531
180,1.0,15320,17.11567878723145,15320,2.843475341796875
181,1.0,12600,14.68852043151855,12600,2.538871765136719
182,1.0,24360,14.51316833496094,24360,17.84896850585938
183,0.98,8800,16.04885101318359,10360,2.077875137329102
184,0.9943883277216611,11520,33.8038444519043,11920,2.057399749755859
185,0.9989047097480832,9760,19.37896728515625,9840,3.558759689331055
186,1.0,12600,15.90824127197266,12600,1.293802261352539
187,1.0,12600,15.98875045776367,12600,1.238269805908203
188,1.0,27000,9.271526336669922,27000,11.4277172088623
189,0.986737400530504,11400,21.78299903869629,12400,1.858882904052734
190,1.0,8480,17.57332801818848,8480,22.52756118774414
191,0.9943883277216611,11520,32.85300254821777,11920,2.076807022094727
192,0.9988452655889145,13520,13.61295700073242,13600,2.595405578613281
193,1.0,15320,17.35621452331543,15320,2.722797393798828
194,1.0,15320,17.72704124450684,15320,2.762889862060547
195,1.0,7760,6.667079925537109,7760,1.979484558105469
196,0.9748283752860412,8040,5.641717910766602,8920,0.9547233581542969
197,0.9978021978021978,6600,4.93931770324707,6680,2.173604965209961
198,0.9839486356340289,14080,4.387359619140625,14480,1.844797134399414
199,1.0,12680,4.206113815307617,12680,1.640434265136719
200,0.9839486356340289,14080,4.31208610534668,14480,1.856880187988281
201,1.0,9320,4.321918487548828,9320,1.641645431518555
202,0.9826946847960445,10640,2.632312774658203,11200,1.483078002929688
203,1.0,9320,3.835954666137695,9320,1.823196411132812
204,0.980561555075594,5960,4.769325256347656,6680,0.7593154907226562
205,1.0,22680,2.180442810058594,22680,3.083763122558594
206,1.0,17560,2.076282501220703,17560,3.008871078491211
207,0.9926918392204629,10160,6.462192535400391,10400,4.012231826782227
208,1.0,20920,2.490329742431641,20920,3.521966934204102
209,1.0,9560,6.333045959472656,9560,7.453165054321289
210,1.0,17600,5.475683212280273,17600,7.195253372192383
211,1.0,16000,5.46391487121582,16000,7.389154434204102
212,1.0,12080,4.933834075927734,12080,1.703605651855469
213,1.0,13360,6.418237686157227,13360,2.042369842529297
214,1.0,13000,6.59571647644043,13000,8.632955551147461
215,1.0,13000,6.694507598876953,13000,8.386116027832031
216,1.0,18440,3.787202835083008,18440,5.682868957519531
217,1.0,15440,6.374149322509766,15440,8.311882019042969
218,1.0,13840,5.823078155517578,13840,1.625642776489258
219,1.0,21840,10.84939002990723,21840,4.818077087402344
220,1.0,13840,6.724405288696289,13840,2.427167892456055
221,1.0,16000,5.617122650146484,16000,7.565431594848633
222,1.0,8720,12.30771064758301,8720,16.41868591308594
223,1.0,9560,5.234909057617188,9560,1.914882659912109
224,1.0,13840,5.816049575805664,13840,1.631040573120117
225,1.0,2880,2.636394500732422,2880,1.127033233642578
226,0.9303201506591336,2760,1.901721954345703,4240,1.071043014526367
227,0.9959677419354839,4160,2.952957153320312,4240,1.041355133056641
228,1.0,2880,1.999082565307617,2880,0.6728363037109375
229,0.9303201506591336,2760,2.017440795898438,4240,1.031007766723633
230,0.9303201506591336,2760,1.926565170288086,4240,1.058835983276367
231,1.0,4560,1.768522262573242,4560,0.7086753845214844
232,0.9822616407982262,5960,1.86863899230957,6280,0.7245254516601562
233,1.0,2880,1.863002777099609,2880,0.6634426116943359
234,1.0,2880,2.040719985961914,2880,0.6680011749267578
235,1.0,2880,1.881675720214844,2880,0.6565570831298828
236,1.0,5400,1.904516220092773,5400,0.7228469848632812
237,0.9949367088607595,8200,0.8664321899414062,8280,1.048040390014648
238,0.9959677419354839,4160,3.615236282348633,4240,1.414690017700195
239,1.0,2880,1.952199935913086,2880,0.6499576568603516
240,1.0,5920,7.129125595092773,5920,1.39643669128418
241,0.997610513739546,5520,5.926275253295898,5600,1.36260986328125
242,1.0,4320,5.980768203735352,4320,1.381120681762695
243,0.9882179675994109,11840,5.120649337768555,12160,2.107133865356445
244,0.9855421686746988,5800,5.979843139648438,6280,1.256914138793945
245,0.9407894736842105,8600,4.438724517822266,10400,1.57475471496582
246,0.9949174078780177,7520,4.843788146972656,7680,1.005954742431641
247,0.9169675090252708,5760,4.832191467285156,8520,0.9628105163574219
248,0.9721739130434782,16000,8.750324249267578,16640,3.036518096923828
249,0.9826086956521739,11400,4.934682846069336,11880,2.16212272644043
250,1.0,19880,2.440118789672852,19880,3.508749008178711
251,0.9882179675994109,11840,5.139198303222656,12160,2.21827507019043
252,0.9775028121484814,3440,5.312480926513672,4240,1.869287490844727
253,0.9775028121484814,3440,5.100164413452148,4240,1.814603805541992
254,0.9775028121484814,3440,5.003366470336914,4240,1.835203170776367
255,0.9227738376674547,14640,86.96800231933594,18560,3.171882629394531
256,1.0,18120,29.48331832885742,18120,24.80756759643555
257,0.9812171299774606,12160,62.53312110900879,13160,1.507797241210938
258,0.9812171299774606,12160,61.59687995910645,13160,1.562328338623047
259,1.0,17560,35.74512481689453,17560,26.02504730224609
260,0.983402489626556,7560,45.00520706176758,8520,0.6520366668701172
261,1.0,11720,74.62345123291016,11720,0.9526824951171875
262,0.983402489626556,7560,44.45171356201172,8520,0.65216064453125
263,1.0,18520,18.35399627685547,18520,2.547531127929688
264,1.0,20040,91.28300666809082,20040,77.5705623626709
265,1.0,18520,17.71388053894043,18520,2.559270858764648
266,1.0,18520,18.54607582092285,18520,2.57023811340332
267,0.9812171299774606,12160,60.34357070922852,13160,1.519193649291992
268,0.9449081803005008,17480,35.53842544555664,20120,1.743965148925781
269,1.0,17040,39.82611656188965,17040,33.26251983642578
270,0.8781115879828326,14800,56.32451057434082,20480,13.20616722106934
271,1.0,14400,79.74821090698242,14400,2.776041030883789
272,1.0,14400,81.39884948730469,14400,2.782802581787109
273,1.0,26840,15.92779159545898,26840,5.035409927368164
274,0.8911685994647636,16560,307.9354095458984,21440,3.458433151245117
275,1.0,29480,13.91718864440918,29480,4.074993133544922
276,0.9844097995545658,7520,107.9028797149658,8360,2.90679931640625
277,1.0,29480,13.75184059143066,29480,4.079675674438477
278,0.976905311778291,9440,228.3901119232178,10640,28.26831817626953
279,0.9166666666666666,19160,90.32032012939453,22680,1.935920715332031
280,1.0,52440,1.321039199829102,52440,1.971435546875
281,1.0,12720,179.7476482391357,12720,297.2859954833984
282,1.0,8400,131.8050384521484,8400,128.4403610229492
283,0.9944700460829493,14000,50.07299423217773,14240,44.0007209777832
284,1.0,26840,15.7766056060791,26840,4.736318588256836
285,0.9968193384223919,10920,34.69572067260742,11120,16.3067626953125
286,0.9706744868035191,15240,28.56616020202637,16840,4.757719039916992
287,1.0,19560,20.81048965454102,19560,11.53959274291992
288,0.9954809554551324,19840,49.2707633972168,20120,2.301912307739258
289,1.0,25840,10.26971817016602,25840,6.114120483398438
290,0.9951048951048951,16600,30.13976097106934,16880,1.824674606323242
291,0.8517191977077364,13960,13.67724418640137,22240,3.105602264404297
292,1.0,21000,13.6479663848877,21000,15.4941463470459
293,1.0,34120,14.47324752807617,34120,8.47996711730957
294,1.0,21000,13.86752128601074,21000,15.77591896057129
295,0.9956172388604821,19040,59.85456466674805,19280,2.476634979248047
296,0.9954809554551324,19840,51.08400344848633,20120,2.293291091918945
297,1.0,32720,14.23876762390137,32720,11.06459617614746
298,1.0,25840,10.4259204864502,25840,6.118555068969727
299,0.9653215636822194,14360,45.69804191589355,16560,8.390283584594727
300,0.9922799794132784,9280,38.15123558044434,9880,7.271280288696289
301,0.9938239835306227,9280,39.43136215209961,9760,17.96711921691895
302,0.9887820512820513,12120,35.64428329467773,12960,2.119550704956055
303,0.9922799794132784,9280,40.05928039550781,9880,7.452878952026367
304,1.0,24760,26.82814598083496,24760,7.538280487060547
305,1.0,17400,22.1205997467041,17400,23.22996139526367
306,1.0,17400,27.26675033569336,17400,35.07403373718262
307,1.0,12200,55.52016258239746,12200,56.93815231323242
308,1.0,21840,16.54821395874023,21840,18.87179374694824
309,1.0,26360,25.37168502807617,26360,12.86891937255859
310,1.0,21840,17.85824775695801,21840,21.2999153137207
311,1.0,12200,53.709716796875,12200,61.72127723693848
312,1.0,70120,2.343082427978516,70120,4.046688079833984
313,1.0,26360,23.70120048522949,26360,19.18656349182129
314,0.8247678018575851,26400,102.4770450592041,37720,7.548408508300781
315,1.0,11720,7.495880126953125,11720,2.660245895385742
316,1.0,13560,6.051797866821289,13560,2.077398300170898
317,0.9842931937172775,25920,10.47719955444336,26760,3.322000503540039
318,1.0,19760,10.93955993652344,19760,8.462038040161133
319,0.978328173374613,11720,5.708522796630859,12840,1.023960113525391
320,1.0,14040,11.04923248291016,14040,10.8177661895752
321,1.0,8120,12.17279434204102,8120,20.34768104553223
322,1.0,14040,8.72675895690918,14040,10.91952323913574
323,1.0,14120,5.998563766479492,14120,2.258167266845703
324,1.0,13560,6.186800003051758,13560,2.271871566772461
325,1.0,14040,8.520727157592773,14040,10.86427688598633
326,1.0,17600,3.873786926269531,17600,5.871639251708984
327,1.0,20760,6.772279739379883,20760,2.914133071899414
328,1.0,16920,5.582599639892578,16920,2.06791877746582
329,0.9968774395003903,12160,6.605768203735352,12320,1.592521667480469
330,1.0,12920,11.60579681396484,12920,1.168479919433594
331,1.0,8400,20.7857608795166,8400,1.357612609863281
332,1.0,9840,15.96447944641113,9840,2.392473220825195
333,1.0,10400,13.1962776184082,10400,1.409788131713867
334,1.0,12680,11.76380157470703,12680,1.022481918334961
335,0.9984662576687117,12440,14.53716278076172,12520,1.159162521362305
336,0.9904043865661412,22240,30.05736351013184,22800,7.489528656005859
337,0.9950177935943061,8400,20.3905200958252,8680,6.444673538208008
338,1.0,10400,12.71088600158691,10400,1.249876022338867
339,0.9945269741985927,13440,19.24580574035645,13720,5.232515335083008
340,0.995253164556962,14040,19.92899894714355,14280,5.330085754394531
341,1.0,9320,34.31767463684082,9320,36.62247657775879
342,1.0,35280,3.113842010498047,35280,4.271202087402344
343,0.9950177935943061,8400,19.46463584899902,8680,5.921964645385742
344,0.9904043865661412,22240,29.73764419555664,22800,7.451276779174805
345,0.99581589958159,23640,20.94199180603027,23880,1.626644134521484
346,0.9788732394366197,24200,12.47096061706543,25400,1.977882385253906
347,0.9848584595128373,20240,19.14868354797363,21160,2.514438629150391
348,0.9848584595128373,20240,19.56459045410156,21160,2.547035217285156
349,0.9898028552005439,22160,29.3658447265625,22760,1.763067245483398
350,0.9957865168539326,24040,16.19516372680664,24280,3.232440948486328
351,0.9133034379671151,27480,10.89072227478027,32120,6.006746292114258
352,0.9898819561551433,29560,10.97751617431641,30040,6.765880584716797
353,0.9957865168539326,24040,16.09715461730957,24280,3.299522399902344
354,0.9769178547182621,26080,16.67880058288574,27440,2.051811218261719
355,0.9978134110787172,26120,15.6895923614502,26240,3.280868530273438
356,1.0,30080,16.8224048614502,30080,3.207473754882812
357,0.9714285714285714,19400,25.40300369262695,21160,1.242208480834961
358,0.8865079365079365,26600,8.392524719238281,32320,4.632158279418945
359,1.0,28240,27.7082347869873,28240,29.98647689819336
360,1.0,10000,10.27912139892578,10000,1.960391998291016
361,0.9912772585669782,5600,11.21515274047852,6160,2.360324859619141
362,1.0,14040,7.985687255859375,14040,1.367082595825195
363,1.0,10000,10.04528045654297,10000,1.989040374755859
364,1.0,10240,10.19887924194336,10240,1.133489608764648
365,0.9912772585669782,5600,9.23396110534668,6160,2.38703727722168
366,1.0,10000,10.0947093963623,10000,1.935596466064453
367,1.0,7640,8.219728469848633,7640,1.552486419677734
368,0.9912772585669782,5600,9.558277130126953,6160,2.411079406738281
369,1.0,10520,9.415006637573242,10520,1.758594512939453
370,0.9956030150753769,6120,10.66628456115723,6400,2.758121490478516
371,0.9956030150753769,6120,10.16276359558105,6400,2.804393768310547
372,0.9956030150753769,6120,10.21827697753906,6400,2.827835083007812
373,1.0,6040,9.68515396118164,6040,13.53193283081055
374,1.0,33160,3.183355331420898,33160,4.40028190612793
375,0.9932011331444759,19600,71.96876525878906,20080,5.504360198974609
376,0.9932011331444759,19600,71.34708404541016,20080,17.72739410400391
377,0.9982227488151659,22680,71.62003517150879,22800,1.595649719238281
378,0.9923439340400471,22280,84.94843482971191,22800,2.078800201416016
379,0.997081144191477,21680,73.36804389953613,21880,0.9976005554199219
380,0.9940119760479041,23400,84.85053062438965,23800,1.294269561767578
381,0.9932011331444759,19600,74.25891876220703,20080,17.97504425048828
382,0.8018867924528301,30600,161.1137294769287,43200,5.415487289428711
383,0.992696287279367,24480,63.26019287109375,24960,1.819238662719727
384,0.997081144191477,21680,72.63748168945312,21880,1.026878356933594
385,0.9959183673469387,21600,78.60595703125,21880,25.65719604492188
386,0.9932011331444759,19600,73.07026863098145,20080,5.272397994995117
387,0.997081144191477,21680,82.12071418762207,21880,0.9348392486572266
388,1.0,30160,69.71652030944824,30160,19.38372611999512
389,0.9959183673469387,21600,78.17111015319824,21880,24.6571159362793
390,1.0,3760,1.838760375976562,3760,0.3582000732421875
391,1.0,3160,2.036314010620117,3160,0.4972743988037109
392,0.9939879759519038,2440,1.797599792480469,2560,0.404205322265625
393,0.9913232104121475,3960,1.74891471862793,4120,0.5196380615234375
394,1.0,3760,1.865005493164062,3760,0.3508281707763672
395,0.9939879759519038,2440,1.881875991821289,2560,0.3877544403076172
396,1.0,2560,1.8841552734375,2560,4.936161041259766
397,1.0,7360,1.562204360961914,7360,2.35407829284668
398,1.0,3520,2.010211944580078,3520,0.6333637237548828
399,1.0,2560,2.002239227294922,2560,3.059482574462891
400,1.0,4520,1.592884063720703,4520,0.4987144470214844
401,1.0,3520,2.250795364379883,3520,0.6784820556640625
402,1.0,14600,1.546993255615234,14600,2.244806289672852
403,1.0,2440,2.021493911743164,2440,0.6417942047119141
404,1.0,4520,2.029447555541992,4520,0.6546401977539062
405,0.9973309608540926,6640,21.94460868835449,6760,3.170719146728516
406,0.9760765550239234,9800,18.93455505371094,10800,3.25531005859375
407,1.0,9040,22.87299156188965,9040,1.009283065795898
408,1.0,12000,17.42413520812988,12000,18.77424240112305
409,0.9794392523364486,8800,34.14185523986816,9680,1.83079719543457
410,1.0,15040,20.10387420654297,15040,14.30567741394043
411,0.9879629629629629,8400,22.55616188049316,8920,0.7680034637451172
412,0.9973309608540926,6640,22.36143112182617,6760,3.009757995605469
413,0.8438697318007663,13840,26.37355804443359,20360,2.189998626708984
414,1.0,9400,17.02263832092285,9400,1.283082962036133
415,1.0,14200,8.965206146240234,14200,8.652076721191406
416,0.9826498422712934,22240,13.0417537689209,22680,3.040399551391602
417,1.0,9400,18.18783760070801,9400,1.219282150268555
418,0.9977973568281938,15280,15.19952774047852,15360,3.086519241333008
419,1.0,8840,16.74799919128418,8840,1.381044387817383
420,0.9936708860759493,13680,9.445962905883789,13920,1.266040802001953
421,0.9904761904761905,9600,12.26003646850586,10000,1.381158828735352
422,1.0,12760,5.592737197875977,12760,2.052803039550781
423,1.0,14960,8.420677185058594,14960,1.366605758666992
424,1.0,7880,11.27979278564453,7880,2.059926986694336
425,1.0,10320,12.01716423034668,10320,5.0738525390625
426,1.0,18000,6.483316421508789,18000,2.213115692138672
427,0.9904761904761905,9600,12.72491455078125,10000,1.4361572265625
428,0.9937629937629937,13120,14.23912048339844,13360,1.804113388061523
429,0.9936708860759493,13680,9.742593765258789,13920,1.279430389404297
430,1.0,15760,8.577766418457031,15760,1.697959899902344
431,1.0,12240,9.075794219970703,12240,1.928157806396484
432,1.0,17240,7.415609359741211,17240,3.092966079711914
433,0.9937629937629937,13120,14.20363426208496,13360,1.785078048706055
434,1.0,20400,10.79235076904297,20400,4.182405471801758
435,0.9736735520453625,32240,100.1807117462158,34840,11.40284538269043
436,0.9905942710560068,37440,48.9035701751709,38320,7.534084320068359
437,0.99765625,32600,105.4798793792725,32840,4.653491973876953
438,0.9990937924784775,42720,36.41860008239746,42800,4.262609481811523
439,0.9831748354059986,29640,136.9237232208252,31480,7.352085113525391
440,0.9877300613496932,30680,144.2422485351562,31960,3.669672012329102
441,1.0,38000,48.5502815246582,38000,31.85888290405273
442,1.0,38400,79.83675003051758,38400,80.89175224304199
443,1.0,57600,33.92019271850586,57600,22.98023223876953
444,0.9831748354059986,29640,132.1866035461426,31480,7.604036331176758
445,0.9905942710560068,37440,49.34351921081543,38320,7.750568389892578
446,1.0,57600,31.53667449951172,57600,22.43679046630859
447,1.0,42680,44.42471504211426,42680,31.68548583984375
448,1.0,32320,113.3340358734131,32320,118.7530899047852
449,0.9710268427780144,33120,75.73328018188477,35840,7.485628128051758
450,0.9889415481832543,13960,14.86812591552734,14520,1.829748153686523
451,0.9913385826771653,13800,15.24323463439941,14240,1.737203598022461
452,0.9992181391712275,13440,25.39567947387695,13480,1.162681579589844
453,0.993127147766323,14040,12.216796875,14360,0.8387565612792969
454,0.9967663702506063,15120,14.25684928894043,15280,1.521682739257812
455,1.0,14080,13.60584259033203,14080,0.8922004699707031
