,optimal time,optimal cost,repair align time,repair align cost,grade
36,43.77739906311035,12720,4.444437026977539,13680,0.9760479041916168
37,35.09919166564941,12680,2.745561599731445,13560,0.9756367663344407
38,48.99127006530762,26280,5.324172973632812,28200,0.9276018099547512
39,52.18692779541016,7120,4.586925506591797,7520,0.9912434325744308
40,48.38030815124512,13000,4.187164306640625,13960,0.9758793969849247
41,18.33671569824219,15000,18.23736190795898,15000,1.0
42,10.96536636352539,31320,10.97681045532227,31320,1.0
43,214.0504741668701,35760,12.75574684143066,43040,0.7796610169491526
44,25.69875717163086,29640,28.10323715209961,29640,1.0
45,469.4083595275879,24520,7.289752960205078,24760,0.9985301322880941
46,370.932035446167,48120,62.84571647644043,65640,0.870872641509434
47,562.9127597808838,22040,7.976770401000977,28960,0.9582528957528957
48,464.9637222290039,22040,12.54283905029297,22760,0.9956563706563707
49,426.5894794464111,47760,82.73883819580078,63640,0.8897528464315468
50,753.5515975952148,51560,14.847412109375,79760,0.7989161437535653
51,18.17187309265137,164320,19.04788970947266,164320,1.0
52,512.8420734405518,22040,8.101081848144531,28960,0.9582528957528957
53,467.7762794494629,22040,12.57012367248535,22760,0.9956563706563707
54,560.1934814453125,32080,3.073444366455078,32880,0.9948625738505009
55,555.752477645874,32080,2.969074249267578,32880,0.9948625738505009
56,475.5481147766113,24520,7.252769470214844,24760,0.9985301322880941
57,525.7706356048584,22040,3.02271842956543,28720,0.9597007722007722
58,248.8304424285889,53720,6.189203262329102,55680,0.985381861575179
59,264.9614429473877,53720,6.464567184448242,55680,0.985381861575179
60,290.4328441619873,43360,32.62881278991699,43640,0.9979716024340771
61,175.0553226470947,44960,4.47880744934082,45240,0.9978858350951374
62,26.39060020446777,110480,11.42576217651367,113640,0.9263746505125815
63,79.65611457824707,64040,15.69131851196289,64120,0.9992406985573272
64,274.6550846099854,43360,32.04859733581543,43640,0.9979716024340771
65,187.2322368621826,41000,6.223039627075195,42080,0.9918429003021147
66,129.6438503265381,52720,21.88851356506348,52720,1.0
67,215.1234436035156,37120,227.7298736572266,37120,1.0
68,220.9153079986572,37120,230.1759147644043,37120,1.0
69,313.7138748168945,40000,7.85365104675293,40000,1.0
70,280.5694007873535,43360,32.0460033416748,43640,0.9979716024340771
71,109.8250675201416,50760,18.63527297973633,50760,1.0
72,223.3509540557861,37120,235.0048351287842,37120,1.0
73,218.2752513885498,37120,222.4048805236816,37120,1.0
74,213.5639572143555,37120,225.9332370758057,37120,1.0
75,7.840843200683594,13400,1.496210098266602,13400,1.0
76,7.732601165771484,13400,1.485767364501953,13400,1.0
77,9.866409301757812,11680,1.742839813232422,11880,0.9961028838659393
78,5.061931610107422,14200,3.499002456665039,14200,1.0
79,6.868114471435547,10360,1.339359283447266,13360,0.9430091185410334
80,4.346723556518555,19840,3.184270858764648,19840,1.0
81,9.142837524414062,10680,1.957035064697266,10840,0.9969418960244648
82,7.328567504882812,23680,4.679155349731445,23680,1.0
83,7.097358703613281,14640,7.934408187866211,14640,1.0
84,4.380836486816406,19840,3.462200164794922,19840,1.0
85,7.339305877685547,17200,9.514961242675781,17200,1.0
86,5.650167465209961,23320,4.057798385620117,23320,1.0
87,13.09429168701172,9280,15.73944091796875,9280,1.0
88,6.9146728515625,18440,7.920770645141602,18440,1.0
89,7.678794860839844,9400,1.476316452026367,9400,1.0
90,5.950803756713867,5280,1.452836990356445,5720,0.9897483690587139
91,7.072839736938477,11640,1.691007614135742,11880,0.9934354485776805
92,5.75383186340332,10880,3.721809387207031,10880,1.0
93,6.834754943847656,6840,1.662197113037109,10080,0.9216634429400387
94,7.146511077880859,16160,4.070634841918945,16160,1.0
95,11.22292518615723,11080,2.536687850952148,11640,0.9849137931034483
96,7.404890060424805,8400,2.187366485595703,8640,0.9939698492462311
97,5.765151977539062,5280,2.007560729980469,5720,0.9897483690587139
98,5.530672073364258,11600,1.409482955932617,11760,0.9956284153005465
99,5.860605239868164,5280,2.106122970581055,5720,0.9897483690587139
100,6.638479232788086,16400,7.70564079284668,16400,1.0
101,5.689754486083984,10880,3.674793243408203,10880,1.0
102,7.304353713989258,8400,2.175512313842773,8640,0.9939698492462311
103,6.040554046630859,5280,1.987476348876953,5720,0.9897483690587139
104,5.93052864074707,5280,2.063484191894531,5720,0.9897483690587139
105,17.11567878723145,15320,3.135604858398438,15320,1.0
106,14.68852043151855,12600,2.650928497314453,12600,1.0
107,14.51316833496094,24360,17.9820728302002,24360,1.0
108,16.04885101318359,8800,2.160196304321289,9240,0.9943589743589744
109,33.8038444519043,11520,2.257843017578125,11920,0.9943883277216611
110,19.37896728515625,9760,3.905487060546875,9760,1.0
111,15.90824127197266,12600,1.376237869262695,12600,1.0
112,15.98875045776367,12600,1.392288208007812,12600,1.0
113,9.271526336669922,27000,12.46491432189941,27000,1.0
114,21.78299903869629,11400,2.042160034179688,11560,0.9978779840848806
115,17.57332801818848,8480,23.06479454040527,8480,1.0
116,32.85300254821777,11520,2.223968505859375,11920,0.9943883277216611
117,13.61295700073242,13520,2.679109573364258,13520,1.0
118,17.35621452331543,15320,3.100996017456055,15320,1.0
119,17.72704124450684,15320,2.989673614501953,15320,1.0
120,6.667079925537109,7760,2.064914703369141,7760,1.0
121,5.641717910766602,8040,1.186189651489258,8920,0.9748283752860412
122,4.93931770324707,6600,2.52812385559082,6680,0.9978021978021978
123,4.387359619140625,14080,1.996641159057617,14480,0.9839486356340289
124,4.206113815307617,12680,1.908683776855469,12680,1.0
125,4.31208610534668,14080,1.830530166625977,14480,0.9839486356340289
126,4.321918487548828,9320,1.666049957275391,9320,1.0
127,2.632312774658203,10640,1.329450607299805,11200,0.9826946847960445
128,3.835954666137695,9320,1.673040390014648,9320,1.0
129,4.769325256347656,5960,0.9271621704101562,6680,0.980561555075594
130,2.180442810058594,22680,2.935848236083984,22680,1.0
131,2.076282501220703,17560,2.901515960693359,17560,1.0
132,6.462192535400391,10160,4.26112174987793,10160,1.0
133,2.490329742431641,20920,3.393278121948242,20920,1.0
134,6.333045959472656,9560,7.395439147949219,9560,1.0
135,5.475683212280273,17600,6.646518707275391,17600,1.0
136,5.46391487121582,16000,7.068042755126953,16000,1.0
137,4.933834075927734,12080,1.759471893310547,12080,1.0
138,6.418237686157227,13360,2.301759719848633,13360,1.0
139,6.59571647644043,13000,10.02906799316406,13000,1.0
140,6.694507598876953,13000,8.283119201660156,13000,1.0
141,3.787202835083008,18440,5.249557495117188,18440,1.0
142,6.374149322509766,15440,6.404962539672852,15440,1.0
143,5.823078155517578,13840,1.648406982421875,13840,1.0
144,10.84939002990723,21840,4.578838348388672,21840,1.0
145,6.724405288696289,13840,2.459564208984375,13840,1.0
146,5.617122650146484,16000,6.880044937133789,16000,1.0
147,12.30771064758301,8720,17.31651306152344,8720,1.0
148,5.234909057617188,9560,1.984434127807617,9560,1.0
149,5.816049575805664,13840,3.443365097045898,13840,1.0
150,2.636394500732422,2880,1.691150665283203,2880,1.0
151,1.901721954345703,2760,1.158885955810547,2840,0.9962335216572504
152,2.952957153320312,4160,1.19135856628418,4240,0.9959677419354839
153,1.999082565307617,2880,0.8345222473144531,2880,1.0
154,2.017440795898438,2760,1.05891227722168,2840,0.9962335216572504
155,1.926565170288086,2760,1.165246963500977,2840,0.9962335216572504
156,1.768522262573242,4560,0.9274005889892578,4560,1.0
157,1.86863899230957,5960,0.9724807739257812,6280,0.9822616407982262
158,1.863002777099609,2880,0.8585643768310547,2880,1.0
159,2.040719985961914,2880,0.9095573425292969,2880,1.0
160,1.881675720214844,2880,0.7711696624755859,2880,1.0
161,1.904516220092773,5400,1.012325286865234,5400,1.0
162,0.8664321899414062,8200,1.109867095947266,8280,0.9949367088607595
163,3.615236282348633,4160,1.547880172729492,4240,0.9959677419354839
164,1.952199935913086,2880,0.8748054504394531,2880,1.0
165,7.129125595092773,5920,1.645641326904297,5920,1.0
166,5.926275253295898,5520,1.439085006713867,5600,0.997610513739546
167,5.980768203735352,4320,1.682319641113281,4320,1.0
168,5.120649337768555,11840,2.291393280029297,12160,0.9882179675994109
169,5.979843139648438,5800,1.645450592041016,6000,0.9939759036144579
170,4.438724517822266,8600,1.646642684936523,10400,0.9407894736842105
171,4.843788146972656,7520,1.252727508544922,7680,0.9949174078780177
172,4.832191467285156,5760,1.358518600463867,8520,0.9169675090252708
173,8.750324249267578,16000,3.268642425537109,16640,0.9721739130434782
174,4.934682846069336,11400,2.312564849853516,11880,0.9826086956521739
175,2.440118789672852,19880,5.271520614624023,19880,1.0
176,5.139198303222656,11840,2.252998352050781,12160,0.9882179675994109
177,5.312480926513672,3440,2.123079299926758,4240,0.9775028121484814
178,5.100164413452148,3440,1.930198669433594,4240,0.9775028121484814
179,5.003366470336914,3440,1.940479278564453,4240,0.9775028121484814
180,86.96800231933594,14640,3.98468017578125,18560,0.9227738376674547
181,29.48331832885742,18120,24.9458122253418,18120,1.0
182,62.53312110900879,12160,1.891031265258789,12320,0.9969947407963937
183,61.59687995910645,12160,1.906318664550781,12320,0.9969947407963937
184,35.74512481689453,17560,24.61685180664062,17560,1.0
185,45.00520706176758,7560,0.8432388305664062,8520,0.983402489626556
186,74.62345123291016,11720,1.247730255126953,11720,1.0
187,44.45171356201172,7560,0.8872413635253906,8520,0.983402489626556
188,18.35399627685547,18520,2.613925933837891,18520,1.0
189,91.28300666809082,20040,92.74288177490234,20040,1.0
190,17.71388053894043,18520,3.360328674316406,18520,1.0
191,18.54607582092285,18520,2.745647430419922,18520,1.0
192,60.34357070922852,12160,1.932163238525391,12320,0.9969947407963937
193,35.53842544555664,17480,1.820125579833984,20120,0.9449081803005008
194,39.82611656188965,17040,31.67612075805664,17040,1.0
195,56.32451057434082,14800,13.8486385345459,20480,0.8781115879828326
196,79.74821090698242,14400,2.961082458496094,14400,1.0
197,81.39884948730469,14400,3.383398056030273,14400,1.0
198,15.92779159545898,26840,7.325839996337891,26840,1.0
199,307.9354095458984,16560,4.159793853759766,21440,0.8911685994647636
200,13.91718864440918,29480,4.418239593505859,29480,1.0
201,107.9028797149658,7520,3.227434158325195,7520,1.0
202,13.75184059143066,29480,4.313678741455078,29480,1.0
203,228.3901119232178,9440,28.19174766540527,10080,0.9876828329484219
204,90.32032012939453,19160,2.32243537902832,22680,0.9166666666666666
205,1.321039199829102,52440,1.957836151123047,52440,1.0
206,179.7476482391357,12720,239.6065235137939,12720,1.0
207,131.8050384521484,8400,131.326322555542,8400,1.0
208,50.07299423217773,14000,50.02520561218262,14240,0.9944700460829493
209,15.7766056060791,26840,5.305919647216797,26840,1.0
210,34.69572067260742,10920,18.54636192321777,10920,1.0
211,28.56616020202637,15240,4.867515563964844,16840,0.9706744868035191
212,20.81048965454102,19560,11.75532341003418,19560,1.0
213,49.2707633972168,19840,2.625875473022461,19840,1.0
214,10.26971817016602,25840,7.386035919189453,25840,1.0
215,30.13976097106934,16600,2.000045776367188,16600,1.0
216,13.67724418640137,13960,3.575325012207031,22240,0.8517191977077364
217,13.6479663848877,21000,15.66851615905762,21000,1.0
218,14.47324752807617,34120,9.32948112487793,34120,1.0
219,13.86752128601074,21000,15.6548023223877,21000,1.0
220,59.85456466674805,19040,2.836999893188477,19040,1.0
221,51.08400344848633,19840,2.629833221435547,19840,1.0
222,14.23876762390137,32720,9.836969375610352,32720,1.0
223,10.4259204864502,25840,6.308078765869141,25840,1.0
224,45.69804191589355,14360,6.771154403686523,15160,0.987389659520807
225,38.15123558044434,9280,8.968849182128906,9280,1.0
226,39.43136215209961,9280,17.56237030029297,9280,1.0
227,35.64428329467773,12120,2.468633651733398,12120,1.0
228,40.05928039550781,9280,9.0069580078125,9280,1.0
229,26.82814598083496,24760,7.352724075317383,24760,1.0
230,22.1205997467041,17400,22.27008819580078,17400,1.0
231,27.26675033569336,17400,56.26944541931152,17400,1.0
232,55.52016258239746,12200,52.37259864807129,12200,1.0
233,16.54821395874023,21840,18.07196617126465,21840,1.0
234,25.37168502807617,26360,12.83344268798828,26360,1.0
235,17.85824775695801,21840,17.74432182312012,21840,1.0
236,53.709716796875,12200,59.41791534423828,12200,1.0
237,2.343082427978516,70120,3.579950332641602,70120,1.0
238,23.70120048522949,26360,13.31235885620117,26360,1.0
239,102.4770450592041,26400,9.261045455932617,37720,0.8247678018575851
240,7.495880126953125,11720,2.541322708129883,11720,1.0
241,6.051797866821289,13560,2.067556381225586,13560,1.0
242,10.47719955444336,25920,3.864202499389648,25920,1.0
243,10.93955993652344,19760,4.505243301391602,19760,1.0
244,5.708522796630859,11720,1.075763702392578,12840,0.978328173374613
245,11.04923248291016,14040,10.70302963256836,14040,1.0
246,12.17279434204102,8120,15.44496536254883,8120,1.0
247,8.72675895690918,14040,10.80351829528809,14040,1.0
248,5.998563766479492,14120,2.268161773681641,14120,1.0
249,6.186800003051758,13560,2.019481658935547,13560,1.0
250,8.520727157592773,14040,10.78152656555176,14040,1.0
251,3.873786926269531,17600,5.421886444091797,17600,1.0
252,6.772279739379883,20760,2.730436325073242,20760,1.0
253,5.582599639892578,16920,2.07244873046875,16920,1.0
254,6.605768203735352,12160,1.611242294311523,12320,0.9968774395003903
255,11.60579681396484,12920,1.009750366210938,12920,1.0
256,20.7857608795166,8400,1.51148796081543,8400,1.0
257,15.96447944641113,9840,2.301359176635742,9840,1.0
258,13.1962776184082,10400,1.31317138671875,10400,1.0
259,11.76380157470703,12680,1.071605682373047,12680,1.0
260,14.53716278076172,12440,1.217155456542969,12520,0.9984662576687117
261,30.05736351013184,22240,9.443473815917969,22240,1.0
262,20.3905200958252,8400,6.085472106933594,8400,1.0
263,12.71088600158691,10400,1.380681991577148,10400,1.0
264,19.24580574035645,13440,5.547523498535156,13440,1.0
265,19.92899894714355,14040,5.779285430908203,14040,1.0
266,34.31767463684082,9320,36.52395248413086,9320,1.0
267,3.113842010498047,35280,4.287195205688477,35280,1.0
268,19.46463584899902,8400,5.988969802856445,8400,1.0
269,29.73764419555664,22240,7.740564346313477,22240,1.0
270,20.94199180603027,23640,1.782045364379883,23880,0.99581589958159
271,12.47096061706543,24200,2.183151245117188,25400,0.9788732394366197
272,19.14868354797363,20240,2.792997360229492,20800,0.9907834101382489
273,19.56459045410156,20240,2.791318893432617,20800,0.9907834101382489
274,29.3658447265625,22160,1.974687576293945,22760,0.9898028552005439
275,16.19516372680664,24040,3.458080291748047,24280,0.9957865168539326
276,10.89072227478027,27480,6.18896484375,32120,0.9133034379671151
277,10.97751617431641,29560,5.136203765869141,30040,0.9898819561551433
278,16.09715461730957,24040,3.248329162597656,24280,0.9957865168539326
279,16.67880058288574,26080,2.292079925537109,27160,0.9816700610997964
280,15.6895923614502,26120,3.332490921020508,26240,0.9978134110787172
281,16.8224048614502,30080,3.245887756347656,30080,1.0
282,25.40300369262695,19400,1.470279693603516,21160,0.9714285714285714
283,8.392524719238281,26600,4.902439117431641,32320,0.8865079365079365
284,27.7082347869873,28240,30.08234977722168,28240,1.0
285,10.27912139892578,10000,1.993722915649414,10000,1.0
286,11.21515274047852,5600,2.455730438232422,5600,1.0
287,7.985687255859375,14040,1.373682022094727,14040,1.0
288,10.04528045654297,10000,1.964921951293945,10000,1.0
289,10.19887924194336,10240,1.251115798950195,10240,1.0
290,9.23396110534668,5600,2.478628158569336,5600,1.0
291,10.0947093963623,10000,1.944360733032227,10000,1.0
292,8.219728469848633,7640,1.650152206420898,7640,1.0
293,9.558277130126953,5600,2.463836669921875,5600,1.0
294,9.415006637573242,10520,1.858835220336914,10520,1.0
295,10.66628456115723,6120,2.811717987060547,6120,1.0
296,10.16276359558105,6120,2.768831253051758,6120,1.0
297,10.21827697753906,6120,3.079071044921875,6120,1.0
298,9.68515396118164,6040,14.22019958496094,6040,1.0
299,3.183355331420898,33160,4.408960342407227,33160,1.0
300,14.86812591552734,13960,1.934833526611328,14520,0.9889415481832543
301,15.24323463439941,13800,1.81584358215332,14240,0.9913385826771653
302,25.39567947387695,13440,1.318082809448242,13480,0.9992181391712275
303,12.216796875,14040,0.8726310729980469,14360,0.993127147766323
304,14.25684928894043,15120,1.633634567260742,15280,0.9967663702506063
305,13.60584259033203,14080,0.9899234771728516,14080,1.0
306,18.26008796691895,12040,1.087522506713867,12280,0.995433789954338
307,17.85331726074219,12040,1.035318374633789,12280,0.995433789954338
308,17.4690055847168,12400,4.773082733154297,12560,0.9969348659003832
309,14.15395736694336,13720,1.988801956176758,15560,0.9638364779874213
310,18.29997062683105,12040,1.061077117919922,12280,0.995433789954338
311,15.63735961914062,13800,1.810922622680664,14240,0.9913385826771653
312,15.08055686950684,13800,1.864442825317383,14240,0.9913385826771653
313,13.66708755493164,14080,0.9559154510498047,14080,1.0
314,15.8709716796875,9760,7.298603057861328,9760,1.0
315,2194.475269317627,56640,18.28652381896973,56760,0.9989525139664804
316,1842.393560409546,63200,5.044355392456055,64880,0.9844444444444445
317,2606.646766662598,63080,6.05219841003418,64120,0.9910437478470547
318,1553.967885971069,52160,11.03426933288574,53200,0.9915474642392718
319,2550.525712966919,61360,13.88131141662598,62680,0.9875283446712018
320,3379.830484390259,38360,8.49452018737793,38680,0.9976615024846536
321,2757.432641983032,52920,20.84223747253418,53360,0.9961498074903745
322,1973.456830978394,100680,2150.642004013062,100680,1.0
323,3356.679725646973,42880,14.9989128112793,43360,0.9963724304715841
324,6864.880523681641,43000,17.5142765045166,43400,0.9969742813918305
325,4526.345643997192,46920,5.484838485717773,47400,0.9963713335349259
326,846.9503593444824,83000,5.771608352661133,84400,0.9841269841269842
327,3351.37791633606,38360,8.495759963989258,38560,0.9985384390529085
328,3124.093761444092,42880,14.9683952331543,43360,0.9963724304715841
329,3748.60764503479,46920,5.428962707519531,47400,0.9963713335349259
330,140.3990459442139,18680,2.299909591674805,18680,1.0
331,130.951452255249,22280,2.058353424072266,22720,0.9934445768772348
332,213.9070892333984,12200,4.338521957397461,12200,1.0
333,198.6174774169922,12960,4.338960647583008,13080,0.9984301412872841
334,89.96904373168945,31200,3.544120788574219,31520,0.9945017182130584
335,177.7098751068115,22280,3.05999755859375,31400,0.8641239570917759
336,280.0361156463623,21080,4.199314117431641,30960,0.8553864168618267
337,82.97748565673828,31200,3.524913787841797,31600,0.993127147766323
338,214.9477100372314,12200,4.458799362182617,12200,1.0
339,84.0728759765625,31200,3.545560836791992,31600,0.993127147766323
340,148.9641571044922,19080,84.13299560546875,19080,1.0
341,163.0550003051758,14440,92.12739944458008,14440,1.0
342,116.0167598724365,20840,2.481203079223633,33320,0.8179696616102684
343,281.8093967437744,17480,141.8070030212402,17480,1.0
344,97.6423168182373,28280,18.3031177520752,29120,0.9852941176470589
345,48.75919342041016,9240,1.024150848388672,9240,1.0
346,56.1870002746582,7000,2.332515716552734,7000,1.0
347,30.80802917480469,16320,2.054080963134766,16360,0.9987129987129987
348,109.1621589660645,8440,8.726768493652344,8680,0.9938398357289527
349,37.54104614257812,8640,31.77871704101562,8640,1.0
350,36.73627853393555,8640,33.09070587158203,8640,1.0
351,59.8532772064209,14480,1.824960708618164,15120,0.9805589307411907
352,49.68820571899414,9240,0.8414840698242188,9240,1.0
353,45.08360862731934,11280,45.45271873474121,11280,1.0
354,36.10392570495605,11840,2.209367752075195,11880,0.9988751406074241
355,58.00527572631836,7800,0.8754348754882812,7920,0.996969696969697
356,44.63099479675293,8280,0.8346843719482422,8440,0.9959100204498977
357,66.58736228942871,8520,0.9890365600585938,8600,0.9979423868312757
358,1161.275396347046,23440,1146.078758239746,23440,1.0
359,45.78811645507812,11560,46.12212181091309,11560,1.0
360,14.62212562561035,14280,10.33965110778809,14280,1.0
361,39.40899848937988,11400,0.9765625,12640,0.9694581280788177
362,50.31851768493652,9760,2.409086227416992,9880,0.9971590909090909
363,38.0045223236084,7280,1.182804107666016,7600,0.9928443649373881
364,45.80841064453125,9360,1.459827423095703,9720,0.9915572232645403
365,43.49984169006348,7680,1.405515670776367,7680,1.0
366,11.45912170410156,14840,8.546438217163086,14960,0.9967707212055974
367,46.56619071960449,9360,1.472606658935547,9720,0.9915572232645403
368,29.48907852172852,10240,25.28739929199219,10320,0.9980842911877394
369,33.818359375,9200,0.83251953125,9280,0.9981308411214953
370,47.82864570617676,9760,2.453594207763672,9880,0.9971590909090909
371,54.45011138916016,9760,2.393407821655273,9880,0.9971590909090909
372,31.91265106201172,10240,25.55462837219238,10320,0.9980842911877394
373,31.22163772583008,13840,32.29628562927246,13840,1.0
374,51.76775932312012,9760,2.406759262084961,9880,0.9971590909090909
375,69.14003372192383,12480,1.734237670898438,12480,1.0
376,17.54555702209473,31800,4.337711334228516,31800,1.0
377,44.08363342285156,18120,1.601324081420898,18120,1.0
378,52.30940818786621,9680,3.119430541992188,9680,1.0
379,42.02584266662598,13120,3.545045852661133,13560,0.9912490055688147
380,79.01524543762207,12320,4.270362854003906,12320,1.0
381,41.79351806640625,11920,1.170682907104492,11920,1.0
382,81.26311302185059,12320,3.986129760742188,12600,0.9945184025058731
383,80.22353172302246,12320,4.071083068847656,12320,1.0
384,89.54729080200195,9520,46.51668548583984,9520,1.0
385,48.47344398498535,13040,1.32939338684082,15000,0.9610802223987291
386,38.26568603515625,15120,11.59255981445312,15120,1.0
387,43.60015869140625,13120,3.712558746337891,13560,0.9912490055688147
388,46.85407638549805,9960,45.22556304931641,9960,1.0
389,26.11008644104004,15280,1.914005279541016,17680,0.9501246882793017
390,33.33575248718262,28000,3.114490509033203,31480,0.9474320241691843
391,88.59151840209961,32960,3.322038650512695,32960,1.0
392,126.2295246124268,27320,4.104232788085938,27800,0.992822966507177
393,74.63615417480469,22560,3.293924331665039,24480,0.9746166049709148
394,106.8254661560059,28720,2.266044616699219,29280,0.9919401266551525
395,77.39840507507324,23200,1.745119094848633,25600,0.968
396,54.19144630432129,33160,4.815397262573242,34400,0.9809348093480935
397,77.62832641601562,23200,1.772232055664062,25600,0.968
398,78.1439208984375,23200,1.754236221313477,25600,0.968
399,125.9961605072021,27320,4.10304069519043,27800,0.992822966507177
400,25.64815521240234,35360,3.443603515625,37720,0.9598912304554724
401,18.65019798278809,28680,21.7304801940918,28680,1.0
402,74.43975448608398,22560,3.259363174438477,24480,0.9746166049709148
403,94.99872207641602,28040,96.95819854736328,28040,1.0
404,18.68612289428711,28680,20.9999942779541,28680,1.0
405,33.42232704162598,6240,3.861551284790039,6240,1.0
406,35.57944297790527,6600,2.144880294799805,6600,1.0
407,32.76907920837402,5600,2.728281021118164,7160,0.9745928338762215
408,30.98649024963379,16680,3.404884338378906,16680,1.0
409,70.4538345336914,13720,3.422174453735352,13720,1.0
410,32.00230598449707,8000,7.318363189697266,8000,1.0
411,35.15952110290527,6600,2.117471694946289,6600,1.0
412,38.48382949829102,6720,4.492282867431641,6760,0.9993364299933643
413,55.34279823303223,14520,3.929195404052734,14520,1.0
414,28.20019721984863,13240,3.592996597290039,13240,1.0
415,36.4361572265625,6600,2.112369537353516,6600,1.0
416,31.59563064575195,11960,4.528484344482422,12040,0.998546511627907
417,37.72247314453125,8000,5.979280471801758,8000,1.0
418,52.7678394317627,8400,1.672706604003906,8440,0.9993174061433447
419,31.47007942199707,6720,4.871721267700195,6760,0.9993364299933643
420,112.579402923584,22200,3.523235321044922,23720,0.984297520661157
421,111.1516761779785,22200,3.548593521118164,23640,0.9851239669421488
422,36.61360740661621,36840,5.713920593261719,36960,0.998539435248296
423,56.08476638793945,27320,6.949710845947266,27400,0.9991273996509599
424,218.2972049713135,23320,4.642724990844727,24560,0.9870401337792643
425,169.2762756347656,19200,4.028186798095703,20200,0.9899799599198397
426,70.85612297058105,19000,3.115482330322266,22840,0.9616
427,54.44980621337891,27320,6.997756958007812,27400,0.9991273996509599
428,59.62047576904297,28920,7.067441940307617,29040,0.9986678507992895
429,134.2708492279053,23600,22.0606517791748,29920,0.9337526205450734
430,164.2773628234863,19200,3.943910598754883,20280,0.9891783567134269
431,168.025951385498,19200,3.976163864135742,20200,0.9899799599198397
432,156.0857200622559,19040,23.38683128356934,20480,0.985594237695078
433,185.3343105316162,28960,31.98519706726074,31280,0.974233673922701
434,108.3914852142334,24520,2.868633270263672,26360,0.9805249788314987
435,1.930484771728516,7800,1.045007705688477,7800,1.0
436,3.537359237670898,6960,0.3925228118896484,6960,1.0
437,2.068691253662109,9000,1.001911163330078,9000,1.0
438,2.085628509521484,6720,1.189756393432617,6720,1.0
439,4.535770416259766,6720,1.084890365600586,7040,0.9867109634551495
440,3.470363616943359,7240,0.5079936981201172,7240,1.0
441,2.660446166992188,5800,0.6022453308105469,5800,1.0
442,4.074392318725586,6120,0.55694580078125,6120,1.0
443,1.995115280151367,9000,0.98297119140625,9000,1.0
444,4.311037063598633,6920,0.6827259063720703,6920,1.0
445,37.01891899108887,18120,40.34224510192871,18120,1.0
446,4.056320190429688,6040,0.4672431945800781,6040,1.0
447,4.420604705810547,7040,0.8631610870361328,7040,1.0
448,4.586477279663086,6720,0.9893608093261719,7040,0.9867109634551495
449,3.721599578857422,8960,4.72020149230957,8960,1.0
450,11.5728759765625,10960,2.177963256835938,10960,1.0
451,9.672813415527344,6440,2.523441314697266,6440,1.0
452,8.386249542236328,12400,2.314157485961914,12400,1.0
453,11.4158821105957,10960,2.12615966796875,10960,1.0
454,8.653640747070312,18080,2.174406051635742,18080,1.0
455,8.538398742675781,9200,1.73731803894043,9200,1.0
456,8.687753677368164,6120,1.586999893188477,6120,1.0
457,7.494907379150391,8480,0.7895660400390625,8480,1.0
458,6.730632781982422,10240,1.200838088989258,10240,1.0
459,10.90143203735352,7280,1.782350540161133,7280,1.0
460,29.6992301940918,14040,114.2863750457764,14040,1.0
461,7.634954452514648,12840,1.483325958251953,12840,1.0
